FIPS code,State Abbreviation,State Name,County,Weekly Cases,Weekly Deaths,Tests performed 7-day rolling average,7-day Percent Positivity,New Admissions Confirmed COVID-19 per 100000 Population Last 7 Days,Percentage of staffed adult inpatient beds used by confirmed COVID-19 patients over a trailing 7 day period,Percentage of staffed adult ICU beds used by confirmed COVID-19 patients over a trailing 7 day period,Date,Report date window start,Report date window end,Health Service Area Number
6037,CA,California,Los Angeles County,0,0,102683.29,1.06,2.3,1.6,2,2022/4/10,2022/4/4,2022/4/10,824
6037,CA,California,Los Angeles County,0,0,99607,1.09,2.1,1.6,2,2022/4/11,2022/4/5,2022/4/11,824
6037,CA,California,Los Angeles County,0,0,86430.71,1.26,2,1.6,1.9,2022/4/12,2022/4/6,2022/4/12,824
6037,CA,California,Los Angeles County,2429,44,76258.43,1.42,1.9,1.5,1.9,2022/4/13,2022/4/7,2022/4/13,824
6037,CA,California,Los Angeles County,0,0,62449.29,1.65,1.8,1.5,1.8,2022/4/14,2022/4/8,2022/4/14,824
6037,CA,California,Los Angeles County,0,0,46517.71,2.12,1.7,1.5,1.8,2022/4/15,2022/4/9,2022/4/15,824
6037,CA,California,Los Angeles County,0,0,38935.86,2.5,1.6,1.4,1.7,2022/4/16,2022/4/10,2022/4/16,824
6037,CA,California,Los Angeles County,0,0,38684.14,2.56,1.6,1.4,1.7,2022/4/17,2022/4/11,2022/4/17,824
6037,CA,California,Los Angeles County,0,0,41410.43,2.51,1.7,1.4,1.6,2022/4/18,2022/4/12,2022/4/18,824
6037,CA,California,Los Angeles County,0,0,55738.86,2.12,1.7,1.3,1.6,2022/4/19,2022/4/13,2022/4/19,824
6037,CA,California,Los Angeles County,12502,121,71251.86,1.85,1.8,1.3,1.5,2022/4/20,2022/4/14,2022/4/20,824
6037,CA,California,Los Angeles County,0,0,88163.57,1.69,1.9,1.3,1.5,2022/4/21,2022/4/15,2022/4/21,824
6037,CA,California,Los Angeles County,0,0,105633.57,1.59,2,1.3,1.4,2022/4/22,2022/4/16,2022/4/22,824
6037,CA,California,Los Angeles County,0,0,115964.57,1.54,2,1.3,1.3,2022/4/23,2022/4/17,2022/4/23,824
6037,CA,California,Los Angeles County,0,0,116996.29,1.59,2.1,1.3,1.3,2022/4/24,2022/4/18,2022/4/24,824
6037,CA,California,Los Angeles County,0,0,119717.57,1.65,2.1,1.3,1.3,2022/4/25,2022/4/19,2022/4/25,824
6037,CA,California,Los Angeles County,0,0,123826.29,1.62,2.2,1.3,1.3,2022/4/26,2022/4/20,2022/4/26,824
6037,CA,California,Los Angeles County,12628,61,123527.86,1.73,2.2,1.3,1.3,2022/4/27,2022/4/21,2022/4/27,824
6037,CA,California,Los Angeles County,0,0,121796.86,1.79,2.2,1.4,1.3,2022/4/28,2022/4/22,2022/4/28,824
6037,CA,California,Los Angeles County,0,0,122350.43,1.83,2.1,1.4,1.4,2022/4/29,2022/4/23,2022/4/29,824
6037,CA,California,Los Angeles County,0,0,122721,1.89,2.1,1.4,1.4,2022/4/30,2022/4/24,2022/4/30,824
6037,CA,California,Los Angeles County,0,0,122134,1.92,2.2,1.4,1.4,2022/5/1,2022/4/25,2022/5/1,824
6037,CA,California,Los Angeles County,0,0,120396.14,1.99,2.2,1.4,1.4,2022/5/2,2022/4/26,2022/5/2,824
6037,CA,California,Los Angeles County,0,0,120307.29,2.1,2.3,1.4,1.4,2022/5/3,2022/4/27,2022/5/3,824
6037,CA,California,Los Angeles County,13665,31,119823.29,2.17,2.4,1.4,1.4,2022/5/4,2022/4/28,2022/5/4,824
6037,CA,California,Los Angeles County,0,0,123720.86,2.26,2.4,1.4,1.5,2022/5/5,2022/4/29,2022/5/5,824
6037,CA,California,Los Angeles County,0,0,123239.29,2.33,2.6,1.4,1.5,2022/5/6,2022/4/30,2022/5/6,824
6037,CA,California,Los Angeles County,0,0,124598.43,2.35,2.6,1.4,1.5,2022/5/7,2022/5/1,2022/5/7,824
6037,CA,California,Los Angeles County,0,0,125041.71,2.43,2.5,1.4,1.5,2022/5/8,2022/5/2,2022/5/8,824
6037,CA,California,Los Angeles County,0,0,127492.57,2.5,2.5,1.5,1.5,2022/5/9,2022/5/3,2022/5/9,824
6037,CA,California,Los Angeles County,0,0,127602.43,2.59,2.4,1.5,1.5,2022/5/10,2022/5/4,2022/5/10,824
6037,CA,California,Los Angeles County,17690,25,128387.29,2.7,2.4,1.5,1.4,2022/5/11,2022/5/5,2022/5/11,824
6037,CA,California,Los Angeles County,0,0,128646.29,2.77,2.6,1.5,1.4,2022/5/12,2022/5/6,2022/5/12,824
6037,CA,California,Los Angeles County,0,0,130556,2.86,2.7,1.6,1.4,2022/5/13,2022/5/7,2022/5/13,824
6037,CA,California,Los Angeles County,0,0,131393.71,2.93,2.7,1.6,1.4,2022/5/14,2022/5/8,2022/5/14,824
6037,CA,California,Los Angeles County,0,0,131399.57,2.97,2.8,1.7,1.6,2022/5/15,2022/5/9,2022/5/15,824
6037,CA,California,Los Angeles County,0,0,130917.43,3.09,3,1.7,1.7,2022/5/16,2022/5/10,2022/5/16,824
6037,CA,California,Los Angeles County,0,0,130092.71,3.28,3.2,1.8,1.9,2022/5/17,2022/5/11,2022/5/17,824
6037,CA,California,Los Angeles County,20294,42,131844.57,3.38,3.3,1.9,2,2022/5/18,2022/5/12,2022/5/18,824
6037,CA,California,Los Angeles County,0,0,131352.71,3.54,3.4,2,2.1,2022/5/19,2022/5/13,2022/5/19,824
6037,CA,California,Los Angeles County,0,0,132508.86,3.64,3.4,2.1,2.1,2022/5/20,2022/5/14,2022/5/20,824
6037,CA,California,Los Angeles County,0,0,132200,3.72,3.5,2.1,2.3,2022/5/21,2022/5/15,2022/5/21,824
6037,CA,California,Los Angeles County,0,0,132384.29,3.79,3.6,2.2,2.3,2022/5/22,2022/5/16,2022/5/22,824
6037,CA,California,Los Angeles County,0,0,133142.43,3.87,3.7,2.3,2.4,2022/5/23,2022/5/17,2022/5/23,824
6037,CA,California,Los Angeles County,0,0,134390,3.93,3.6,2.3,2.4,2022/5/24,2022/5/18,2022/5/24,824
6037,CA,California,Los Angeles County,28119,56,131950.43,4.13,4,2.4,2.4,2022/5/25,2022/5/19,2022/5/25,824
6037,CA,California,Los Angeles County,0,0,133956.71,4.16,4,2.4,2.5,2022/5/26,2022/5/20,2022/5/26,824
6037,CA,California,Los Angeles County,0,0,130366.14,4.27,4,2.5,2.6,2022/5/27,2022/5/21,2022/5/27,824
6037,CA,California,Los Angeles County,0,0,130737.43,4.28,4.2,2.5,2.6,2022/5/28,2022/5/22,2022/5/28,824
6037,CA,California,Los Angeles County,0,0,130433.29,4.31,4.4,2.6,2.6,2022/5/29,2022/5/23,2022/5/29,824
6037,CA,California,Los Angeles County,0,0,120648.57,4.35,4.3,2.6,2.5,2022/5/30,2022/5/24,2022/5/30,824
6037,CA,California,Los Angeles County,0,0,108240.86,4.63,4.5,2.7,2.6,2022/5/31,2022/5/25,2022/5/31,824
6037,CA,California,Los Angeles County,32182,37,114801.57,4.54,4.5,2.8,2.6,2022/6/1,2022/5/26,2022/6/1,824
6037,CA,California,Los Angeles County,0,0,118031.86,4.5,4.7,2.9,2.7,2022/6/2,2022/5/27,2022/6/2,824
6037,CA,California,Los Angeles County,0,0,123569.29,4.49,5,2.9,2.7,2022/6/3,2022/5/28,2022/6/3,824
6037,CA,California,Los Angeles County,0,0,125039.29,4.63,5.2,3,2.8,2022/6/4,2022/5/29,2022/6/4,824
6037,CA,California,Los Angeles County,0,0,125620.14,4.69,5.3,3,2.8,2022/6/5,2022/5/30,2022/6/5,824
6037,CA,California,Los Angeles County,0,0,134397,4.56,5.5,3.1,2.9,2022/6/6,2022/5/31,2022/6/6,824
6037,CA,California,Los Angeles County,0,0,144219.29,4.55,5.7,3.1,2.9,2022/6/7,2022/6/1,2022/6/7,824
6037,CA,California,Los Angeles County,31110,38,135815.86,4.77,5.8,3.1,2.9,2022/6/8,2022/6/2,2022/6/8,824
6037,CA,California,Los Angeles County,0,0,126191.57,5.08,5.9,3.2,2.9,2022/6/9,2022/6/3,2022/6/9,824
6037,CA,California,Los Angeles County,0,0,116035,5.45,5.9,3.3,2.9,2022/6/10,2022/6/4,2022/6/10,824
6037,CA,California,Los Angeles County,0,0,108443.57,5.76,5.9,3.3,3,2022/6/11,2022/6/5,2022/6/11,824
6037,CA,California,Los Angeles County,0,0,108271.14,5.75,6,3.3,3,2022/6/12,2022/6/6,2022/6/12,824
6037,CA,California,Los Angeles County,0,0,102634.29,6,6,3.3,3,2022/6/13,2022/6/7,2022/6/13,824
6037,CA,California,Los Angeles County,0,0,87862.86,6.72,6.1,3.4,3,2022/6/14,2022/6/8,2022/6/14,824
6037,CA,California,Los Angeles County,33875,51,76922.29,7.38,5.9,3.4,3,2022/6/15,2022/6/9,2022/6/15,824
6037,CA,California,Los Angeles County,0,0,65376.29,8.57,5.8,3.4,3,2022/6/16,2022/6/10,2022/6/16,824
6037,CA,California,Los Angeles County,0,0,56580.86,9.68,6,3.5,3,2022/6/17,2022/6/11,2022/6/17,824
6037,CA,California,Los Angeles County,0,0,51888,10.45,6,3.5,3,2022/6/18,2022/6/12,2022/6/18,824
6037,CA,California,Los Angeles County,0,0,51721,10.53,5.9,3.6,3,2022/6/19,2022/6/13,2022/6/19,824
6037,CA,California,Los Angeles County,0,0,50521.86,10.76,6,3.7,3,2022/6/20,2022/6/14,2022/6/20,824
6037,CA,California,Los Angeles County,0,0,48924.71,11.27,5.9,3.7,3,2022/6/21,2022/6/15,2022/6/21,824
6037,CA,California,Los Angeles County,30829,44,49006.86,11.65,6.1,3.8,3.1,2022/6/22,2022/6/16,2022/6/22,824
6037,CA,California,Los Angeles County,0,0,49062.14,11.62,6.3,3.9,3.1,2022/6/23,2022/6/17,2022/6/23,824
6037,CA,California,Los Angeles County,0,0,48822.14,11.96,6.5,4,3.2,2022/6/24,2022/6/18,2022/6/24,824
6037,CA,California,Los Angeles County,0,0,49018.71,12.06,6.8,4,3.3,2022/6/25,2022/6/19,2022/6/25,824
6037,CA,California,Los Angeles County,0,0,49163.86,12.03,7,4.1,3.3,2022/6/26,2022/6/20,2022/6/26,824
6037,CA,California,Los Angeles County,0,0,49625,12.12,7.1,4.2,3.3,2022/6/27,2022/6/21,2022/6/27,824
6037,CA,California,Los Angeles County,0,0,49922.57,12.39,7.4,4.3,3.3,2022/6/28,2022/6/22,2022/6/28,824
6037,CA,California,Los Angeles County,32721,47,48968.43,12.61,7.7,4.4,3.3,2022/6/29,2022/6/23,2022/6/29,824
6037,CA,California,Los Angeles County,0,0,48394.29,13.05,8,4.4,3.4,2022/6/30,2022/6/24,2022/6/30,824
6037,CA,California,Los Angeles County,0,0,48374.14,13.18,8,4.5,3.5,2022/7/1,2022/6/25,2022/7/1,824
6037,CA,California,Los Angeles County,0,0,47629.43,13.66,8,4.5,3.6,2022/7/2,2022/6/26,2022/7/2,824
6037,CA,California,Los Angeles County,0,0,47380.71,13.83,8.3,4.6,3.8,2022/7/3,2022/6/27,2022/7/3,824
6037,CA,California,Los Angeles County,0,0,44064.29,14.21,8.4,4.7,4,2022/7/4,2022/6/28,2022/7/4,824
6037,CA,California,Los Angeles County,0,0,40282.29,14.17,8.4,4.9,4.1,2022/7/5,2022/6/29,2022/7/5,824
6037,CA,California,Los Angeles County,38858,54,41215.86,14.62,8.8,5,4.4,2022/7/6,2022/6/30,2022/7/6,824
6037,CA,California,Los Angeles County,0,0,41683.86,14.79,9.1,5.2,4.5,2022/7/7,2022/7/1,2022/7/7,824
6037,CA,California,Los Angeles County,0,0,41949.43,15.1,9.4,5.4,4.6,2022/7/8,2022/7/2,2022/7/8,824
6037,CA,California,Los Angeles County,0,0,42855.57,15.01,9.8,5.6,4.7,2022/7/9,2022/7/3,2022/7/9,824
6037,CA,California,Los Angeles County,0,0,43097.43,15.1,9.9,5.7,4.7,2022/7/10,2022/7/4,2022/7/10,824
6037,CA,California,Los Angeles County,0,0,46157.43,14.95,10.5,6,4.9,2022/7/11,2022/7/5,2022/7/11,824
6037,CA,California,Los Angeles County,0,0,49980.14,15.34,11,6.2,5,2022/7/12,2022/7/6,2022/7/12,824
6037,CA,California,Los Angeles County,37103,90,48278.43,15.49,11.2,6.3,5.2,2022/7/13,2022/7/7,2022/7/13,824
6037,CA,California,Los Angeles County,0,0,47283.57,15.75,11.4,6.5,5.3,2022/7/14,2022/7/8,2022/7/14,824
6037,CA,California,Los Angeles County,0,0,47245.57,15.77,11.8,6.7,5.5,2022/7/15,2022/7/9,2022/7/15,824
6037,CA,California,Los Angeles County,0,0,46872,15.89,11.6,6.8,5.5,2022/7/16,2022/7/10,2022/7/16,824
6037,CA,California,Los Angeles County,0,0,46987.86,15.9,11.6,7,5.8,2022/7/17,2022/7/11,2022/7/17,824
6037,CA,California,Los Angeles County,0,0,47359.29,15.85,11.4,7.1,5.9,2022/7/18,2022/7/12,2022/7/18,824
6037,CA,California,Los Angeles County,0,0,47128,15.62,11.7,7.2,6,2022/7/19,2022/7/13,2022/7/19,824
6037,CA,California,Los Angeles County,48300,86,47351,15.47,11.7,7.3,6.1,2022/7/20,2022/7/14,2022/7/20,824
6037,CA,California,Los Angeles County,0,0,47324.43,15.32,11.3,7.3,6.2,2022/7/21,2022/7/15,2022/7/21,824
6037,CA,California,Los Angeles County,0,0,46756.43,15.27,11,7.3,6.2,2022/7/22,2022/7/16,2022/7/22,824
6037,CA,California,Los Angeles County,0,0,46673.57,15.22,11.1,7.3,6.2,2022/7/23,2022/7/17,2022/7/23,824
6037,CA,California,Los Angeles County,0,0,46272.14,15.06,11.4,7.2,6.2,2022/7/24,2022/7/18,2022/7/24,824
6037,CA,California,Los Angeles County,0,0,45903.29,15.01,11.4,7.2,6.2,2022/7/25,2022/7/19,2022/7/25,824
6037,CA,California,Los Angeles County,0,0,45365.14,14.98,10.8,7.2,6.2,2022/7/26,2022/7/20,2022/7/26,824
6037,CA,California,Los Angeles County,42792,100,44427.71,15.05,10.3,7.1,6.3,2022/7/27,2022/7/21,2022/7/27,824
6037,CA,California,Los Angeles County,0,0,44065.86,14.69,10.2,7.1,6.3,2022/7/28,2022/7/22,2022/7/28,824
6037,CA,California,Los Angeles County,0,0,42918.29,14.44,10.3,7.1,6.5,2022/7/29,2022/7/23,2022/7/29,824
6037,CA,California,Los Angeles County,0,0,42132.29,14.14,10.2,7.1,6.5,2022/7/30,2022/7/24,2022/7/30,824
6037,CA,California,Los Angeles County,0,0,41942.43,14.05,9.9,7.1,6.5,2022/7/31,2022/7/25,2022/7/31,824
6037,CA,California,Los Angeles County,0,0,41631.86,13.83,9.9,7,6.4,2022/8/1,2022/7/26,2022/8/1,824
6037,CA,California,Los Angeles County,0,0,40853.43,13.48,10.1,7,6.4,2022/8/2,2022/7/27,2022/8/2,824
6037,CA,California,Los Angeles County,37785,108,40088.86,13.04,10.3,7,6.3,2022/8/3,2022/7/28,2022/8/3,824
6037,CA,California,Los Angeles County,0,0,39768.71,12.89,10.5,7,6.3,2022/8/4,2022/7/29,2022/8/4,824
6037,CA,California,Los Angeles County,0,0,39348.86,12.75,10.3,6.9,6.2,2022/8/5,2022/7/30,2022/8/5,824
6037,CA,California,Los Angeles County,0,0,39080.71,12.54,10.4,6.8,6.1,2022/8/6,2022/7/31,2022/8/6,824
6037,CA,California,Los Angeles County,0,0,38663.29,12.33,10.2,6.7,6,2022/8/7,2022/8/1,2022/8/7,824
6037,CA,California,Los Angeles County,0,0,38308.71,12.16,9.9,6.7,5.9,2022/8/8,2022/8/2,2022/8/8,824
6037,CA,California,Los Angeles County,0,0,39005.14,11.86,9.9,6.5,5.8,2022/8/9,2022/8/3,2022/8/9,824
6037,CA,California,Los Angeles County,30275,109,38941.29,11.57,9.8,6.4,5.8,2022/8/10,2022/8/4,2022/8/10,824
6037,CA,California,Los Angeles County,0,0,38673.29,11.36,9.7,6.3,5.7,2022/8/11,2022/8/5,2022/8/11,824
6037,CA,California,Los Angeles County,0,0,38846.43,11.04,9.4,6.3,5.7,2022/8/12,2022/8/6,2022/8/12,824
6037,CA,California,Los Angeles County,0,0,39305.29,10.57,9.2,6.2,5.7,2022/8/13,2022/8/7,2022/8/13,824
6037,CA,California,Los Angeles County,0,0,39320.29,10.48,9.2,6.1,5.7,2022/8/14,2022/8/8,2022/8/14,824
6037,CA,California,Los Angeles County,0,0,39324.86,10.37,9,6,5.7,2022/8/15,2022/8/9,2022/8/15,824
6037,CA,California,Los Angeles County,0,0,38789,9.93,8.9,5.9,5.6,2022/8/16,2022/8/10,2022/8/16,824
6037,CA,California,Los Angeles County,25318,92,38572.29,9.73,8.9,5.8,5.4,2022/8/17,2022/8/11,2022/8/17,824
6037,CA,California,Los Angeles County,0,0,38053.57,9.53,8.7,5.7,5.1,2022/8/18,2022/8/12,2022/8/18,824
6037,CA,California,Los Angeles County,0,0,38189,9.42,8.6,5.6,4.9,2022/8/19,2022/8/13,2022/8/19,824
6037,CA,California,Los Angeles County,0,0,37532.14,9.39,8.7,5.5,4.9,2022/8/20,2022/8/14,2022/8/20,824
6037,CA,California,Los Angeles County,0,0,37211.86,9.22,9.1,5.5,4.8,2022/8/21,2022/8/15,2022/8/21,824
6037,CA,California,Los Angeles County,0,0,37390.71,9.05,9.3,5.4,4.8,2022/8/22,2022/8/16,2022/8/22,824
6037,CA,California,Los Angeles County,0,0,37441.71,8.94,9.7,5.3,4.7,2022/8/23,2022/8/17,2022/8/23,824
6037,CA,California,Los Angeles County,22983,82,37918.71,8.68,9.6,5.3,4.7,2022/8/24,2022/8/18,2022/8/24,824
6037,CA,California,Los Angeles County,0,0,38136,8.48,9.8,5.2,4.8,2022/8/25,2022/8/19,2022/8/25,824
6037,CA,California,Los Angeles County,0,0,37896.43,8.21,9.9,5.2,4.7,2022/8/26,2022/8/20,2022/8/26,824
6037,CA,California,Los Angeles County,0,0,37959.29,8.05,9.9,5.2,4.7,2022/8/27,2022/8/21,2022/8/27,824
6037,CA,California,Los Angeles County,0,0,37963.29,7.95,9.6,5.1,4.5,2022/8/28,2022/8/22,2022/8/28,824
6037,CA,California,Los Angeles County,0,0,37788.14,7.82,9.6,5,4.4,2022/8/29,2022/8/23,2022/8/29,824
6037,CA,California,Los Angeles County,0,0,37321.71,7.61,9,4.9,4.2,2022/8/30,2022/8/24,2022/8/30,824
6037,CA,California,Los Angeles County,19353,94,36075.43,7.43,8.6,4.9,4.2,2022/8/31,2022/8/25,2022/8/31,824
6037,CA,California,Los Angeles County,0,0,35361.57,7.21,8.6,4.8,4.1,2022/9/1,2022/8/26,2022/9/1,824
6037,CA,California,Los Angeles County,0,0,34143,7.17,8.2,4.8,4.2,2022/9/2,2022/8/27,2022/9/2,824
6037,CA,California,Los Angeles County,0,0,32725.71,7.16,8.1,4.7,4.3,2022/9/3,2022/8/28,2022/9/3,824
6037,CA,California,Los Angeles County,0,0,32365.29,7.01,8.2,4.7,4.3,2022/9/4,2022/8/29,2022/9/4,824
6037,CA,California,Los Angeles County,0,0,29715.71,7.1,7.9,4.6,4.4,2022/9/5,2022/8/30,2022/9/5,824
6037,CA,California,Los Angeles County,0,0,27836.14,6.67,7.8,4.6,4.5,2022/9/6,2022/8/31,2022/9/6,824
6037,CA,California,Los Angeles County,16938,94,29774.43,6.27,7.8,4.5,4.5,2022/9/7,2022/9/1,2022/9/7,824
6037,CA,California,Los Angeles County,0,0,30512.14,6.01,8,4.5,4.6,2022/9/8,2022/9/2,2022/9/8,824
6037,CA,California,Los Angeles County,0,0,31723.14,5.72,8.3,4.4,4.7,2022/9/9,2022/9/3,2022/9/9,824
6037,CA,California,Los Angeles County,0,0,32272.57,5.51,8.1,4.4,4.6,2022/9/10,2022/9/4,2022/9/10,824
6037,CA,California,Los Angeles County,0,0,32349.14,5.45,8,4.3,4.6,2022/9/11,2022/9/5,2022/9/11,824
6037,CA,California,Los Angeles County,0,0,35060.71,5.23,8,4.3,4.5,2022/9/12,2022/9/6,2022/9/12,824
6037,CA,California,Los Angeles County,0,0,37207.14,5.27,8,4.2,4.4,2022/9/13,2022/9/7,2022/9/13,824
6037,CA,California,Los Angeles County,13105,189,35848.86,5.13,8.1,4.1,4.3,2022/9/14,2022/9/8,2022/9/14,824
6037,CA,California,Los Angeles County,0,0,35681.86,4.96,7.7,4,4.2,2022/9/15,2022/9/9,2022/9/15,824
6037,CA,California,Los Angeles County,0,0,35409.14,4.92,7.3,4,4.1,2022/9/16,2022/9/10,2022/9/16,824
6037,CA,California,Los Angeles County,0,0,35518.86,4.8,7.3,3.9,4.1,2022/9/17,2022/9/11,2022/9/17,824
6037,CA,California,Los Angeles County,0,0,35609.43,4.73,6.8,3.8,4.1,2022/9/18,2022/9/12,2022/9/18,824
6037,CA,California,Los Angeles County,0,0,35576,4.65,6.7,3.7,4,2022/9/19,2022/9/13,2022/9/19,824
6037,CA,California,Los Angeles County,0,0,35328.43,4.55,6.5,3.6,4,2022/9/20,2022/9/14,2022/9/20,824
6037,CA,California,Los Angeles County,10904,98,35373.86,4.46,6.1,3.5,4,2022/9/21,2022/9/15,2022/9/21,824
6037,CA,California,Los Angeles County,0,0,34983.86,4.52,5.9,3.4,3.8,2022/9/22,2022/9/16,2022/9/22,824
6037,CA,California,Los Angeles County,0,0,34741.43,4.47,5.5,3.3,3.7,2022/9/23,2022/9/17,2022/9/23,824
6037,CA,California,Los Angeles County,0,0,34464,4.51,5.1,3.2,3.5,2022/9/24,2022/9/18,2022/9/24,824
6037,CA,California,Los Angeles County,0,0,34123.71,4.46,5.1,3.1,3.3,2022/9/25,2022/9/19,2022/9/25,824
6037,CA,California,Los Angeles County,0,0,33815.71,4.49,5,3,3.2,2022/9/26,2022/9/20,2022/9/26,824
6037,CA,California,Los Angeles County,0,0,33522.29,4.43,4.9,2.9,3,2022/9/27,2022/9/21,2022/9/27,824
6037,CA,California,Los Angeles County,9200,78,33003.71,4.45,4.9,2.9,2.8,2022/9/28,2022/9/22,2022/9/28,824
6037,CA,California,Los Angeles County,0,0,32787.71,4.39,4.9,2.8,2.8,2022/9/29,2022/9/23,2022/9/29,824
6037,CA,California,Los Angeles County,0,0,32119.71,4.44,5.1,2.8,2.8,2022/9/30,2022/9/24,2022/9/30,824
6037,CA,California,Los Angeles County,0,0,31866.86,4.39,5.2,2.8,2.8,2022/10/1,2022/9/25,2022/10/1,824
6037,CA,California,Los Angeles County,0,0,31866.57,4.38,5.2,2.9,2.8,2022/10/2,2022/9/26,2022/10/2,824
6037,CA,California,Los Angeles County,0,0,31125.71,4.33,5.2,2.9,3,2022/10/3,2022/9/27,2022/10/3,824
6037,CA,California,Los Angeles County,0,0,29548.71,4.32,5.1,2.9,3,2022/10/4,2022/9/28,2022/10/4,824
6037,CA,California,Los Angeles County,8366,131,28434.57,4.26,5.1,2.9,3.1,2022/10/5,2022/9/29,2022/10/5,824
6037,CA,California,Los Angeles County,0,0,28327.43,4.38,5,2.9,3.1,2022/10/6,2022/9/30,2022/10/6,824
6037,CA,California,Los Angeles County,0,0,27560.14,4.31,4.8,2.9,3.2,2022/10/7,2022/10/1,2022/10/7,824
6037,CA,California,Los Angeles County,0,0,27256.14,4.25,4.9,2.9,3.2,2022/10/8,2022/10/2,2022/10/8,824
6037,CA,California,Los Angeles County,0,0,27280.29,4.18,4.9,2.9,3,2022/10/9,2022/10/3,2022/10/9,824
6037,CA,California,Los Angeles County,0,0,27437.14,4.08,4.9,2.8,2.9,2022/10/10,2022/10/4,2022/10/10,824
6037,CA,California,Los Angeles County,0,0,27059.71,4.03,4.9,2.8,2.8,2022/10/11,2022/10/5,2022/10/11,824
6037,CA,California,Los Angeles County,7371,58,26841.29,3.88,4.8,2.7,2.7,2022/10/12,2022/10/6,2022/10/12,824
6037,CA,California,Los Angeles County,0,0,26657,3.83,4.8,2.7,2.6,2022/10/13,2022/10/7,2022/10/13,824
6037,CA,California,Los Angeles County,0,0,26354.86,3.74,4.8,2.6,2.6,2022/10/14,2022/10/8,2022/10/14,824
6037,CA,California,Los Angeles County,0,0,26067.86,3.66,4.5,2.6,2.6,2022/10/15,2022/10/9,2022/10/15,824
6037,CA,California,Los Angeles County,0,0,25992.43,3.57,4.4,2.5,2.6,2022/10/16,2022/10/10,2022/10/16,824
6037,CA,California,Los Angeles County,0,0,25923,3.5,4.4,2.5,2.6,2022/10/17,2022/10/11,2022/10/17,824
6037,CA,California,Los Angeles County,0,0,25938,3.4,4.3,2.4,2.6,2022/10/18,2022/10/12,2022/10/18,824
6037,CA,California,Los Angeles County,5225,suppressed,25638.57,3.35,4.3,2.4,2.7,2022/10/19,2022/10/13,2022/10/19,824
6037,CA,California,Los Angeles County,0,0,25902.71,3.51,4.1,2.3,2.7,2022/10/20,2022/10/14,2022/10/20,824
6037,CA,California,Los Angeles County,0,0,26056.57,3.54,4.1,2.3,2.6,2022/10/21,2022/10/15,2022/10/21,824
6037,CA,California,Los Angeles County,0,0,25983.14,3.57,4,2.3,2.5,2022/10/22,2022/10/16,2022/10/22,824
6037,CA,California,Los Angeles County,0,0,25894.43,3.57,4,2.2,2.5,2022/10/23,2022/10/17,2022/10/23,824
6037,CA,California,Los Angeles County,0,0,26250.43,3.54,3.9,2.2,2.4,2022/10/24,2022/10/18,2022/10/24,824
6037,CA,California,Los Angeles County,0,0,26462.43,3.5,3.9,2.2,2.3,2022/10/25,2022/10/19,2022/10/25,824
6037,CA,California,Los Angeles County,9713,146,26321.14,3.5,3.9,2.2,2.1,2022/10/26,2022/10/20,2022/10/26,824
6037,CA,California,Los Angeles County,0,0,25986.57,3.55,4.1,2.2,2,2022/10/27,2022/10/21,2022/10/27,824
6037,CA,California,Los Angeles County,0,0,25172.43,3.52,4.2,2.2,2,2022/10/28,2022/10/22,2022/10/28,824
6037,CA,California,Los Angeles County,0,0,24615.43,3.51,4.2,2.2,2,2022/10/29,2022/10/23,2022/10/29,824
6037,CA,California,Los Angeles County,0,0,44164.71,3.82,4.3,2.2,2,2022/10/30,2022/10/24,2022/10/30,824
6037,CA,California,Los Angeles County,0,0,44363,3.82,4.2,2.2,2,2022/10/31,2022/10/25,2022/10/31,824
6037,CA,California,Los Angeles County,0,0,43604.43,3.97,4.3,2.2,2.1,2022/11/1,2022/10/26,2022/11/1,824
6037,CA,California,Los Angeles County,6893,54,42655,4.18,4.3,2.3,2.2,2022/11/2,2022/10/27,2022/11/2,824
6037,CA,California,Los Angeles County,0,0,24856.71,4.28,4.4,2.3,2.2,2022/11/3,2022/10/28,2022/11/3,824
6037,CA,California,Los Angeles County,0,0,25113.57,4.56,4.5,2.4,2.2,2022/11/4,2022/10/29,2022/11/4,824
6037,CA,California,Los Angeles County,0,0,24875.14,4.63,4.5,2.4,2.2,2022/11/5,2022/10/30,2022/11/5,824
6037,CA,California,Los Angeles County,0,0,24145,4.62,4.7,2.5,2.2,2022/11/6,2022/10/31,2022/11/6,824
6037,CA,California,Los Angeles County,0,0,21789.14,4.83,5,2.5,2.2,2022/11/7,2022/11/1,2022/11/7,824
6037,CA,California,Los Angeles County,0,0,18659,5.1,5.2,2.6,2.2,2022/11/8,2022/11/2,2022/11/8,824
6037,CA,California,Los Angeles County,8482,51,15644.43,5.3,5.2,2.6,2.1,2022/11/9,2022/11/3,2022/11/9,824
6037,CA,California,Los Angeles County,0,0,13533,5.45,5.3,2.7,2.2,2022/11/10,2022/11/4,2022/11/10,824
6037,CA,California,Los Angeles County,0,0,11576.57,5.56,5.5,2.7,2.3,2022/11/11,2022/11/5,2022/11/11,824
